CustomerID,CustomerName,City,RiskLevel,CustomerSegment
1313,Customer_1313,Adana,Medium,Individual
1314,Customer_1314,Istanbul,Medium,Individual
1315,Customer_1315,Antalya,Low,Individual
1316,Customer_1316,Trabzon,Low,Individual
1317,Customer_1317,Antalya,Low,Individual
1318,Customer_1318,Antalya,Medium,Individual
1319,Customer_1319,Trabzon,Medium,Individual
1320,Customer_1320,Izmir,Medium,Individual
1321,Customer_1321,Bursa,Low,Individual
1322,Customer_1322,Izmir,Low,Individual
1323,Customer_1323,Izmir,Medium,Individual
1324,Customer_1324,Bursa,Low,Corporate
1325,Customer_1325,Bursa,Medium,Individual
1326,Customer_1326,Gaziantep,Low,Individual
1327,Customer_1327,Ankara,Medium,Individual
1328,Customer_1328,Antalya,Medium,Individual
1329,Customer_1329,Trabzon,Medium,Individual
1330,Customer_1330,Antalya,Low,Corporate
1331,Customer_1331,Ankara,Medium,Individual
1332,Customer_1332,Izmir,Low,Individual
1333,Customer_1333,Trabzon,Medium,Individual
1334,Customer_1334,Ankara,High,Individual
1335,Customer_1335,Antalya,Low,Individual
1336,Customer_1336,Ankara,High,Individual
1337,Customer_1337,Istanbul,Low,Individual
1338,Customer_1338,Gaziantep,Medium,Individual
1339,Customer_1339,Antalya,Low,Individual
1340,Customer_1340,Bursa,Low,Individual
1341,Customer_1341,Bursa,High,Individual
1342,Customer_1342,Istanbul,Low,Individual
1343,Customer_1343,Bursa,Medium,Individual
1344,Customer_1344,Ankara,Medium,Individual
1345,Customer_1345,Adana,Medium,Individual
1346,Customer_1346,Izmir,Low,Individual
1347,Customer_1347,Trabzon,Medium,Individual
1348,Customer_1348,Izmir,Low,Individual
1349,Customer_1349,Adana,High,Corporate
1350,Customer_1350,Istanbul,Low,Individual
1351,Customer_1351,Gaziantep,Low,Individual
1352,Customer_1352,Bursa,Low,Individual
1353,Customer_1353,Antalya,Low,Individual
1354,Customer_1354,Istanbul,Medium,Individual
1355,Customer_1355,Adana,Low,Individual
1356,Customer_1356,Trabzon,Medium,Individual
1357,Customer_1357,Bursa,Low,Individual
1358,Customer_1358,Antalya,Low,Individual
1359,Customer_1359,Bursa,Medium,Individual
1360,Customer_1360,Adana,Low,Corporate
1361,Customer_1361,Istanbul,High,Individual
1362,Customer_1362,Ankara,Low,Corporate
1363,Customer_1363,Ankara,Low,Individual
1364,Customer_1364,Gaziantep,Low,Individual
1365,Customer_1365,Bursa,Low,Individual
1366,Customer_1366,Antalya,Medium,Individual
1367,Customer_1367,Antalya,Low,Individual
1368,Customer_1368,Antalya,High,Individual
1369,Customer_1369,Trabzon,Low,Individual
1370,Customer_1370,Adana,Low,Corporate
1371,Customer_1371,Adana,Medium,Individual
1372,Customer_1372,Gaziantep,Low,Individual
1373,Customer_1373,Trabzon,Low,Individual
1374,Customer_1374,Izmir,Medium,Individual
1375,Customer_1375,Trabzon,Low,Individual
1376,Customer_1376,Izmir,Medium,Corporate
1377,Customer_1377,Izmir,Medium,Individual
1378,Customer_1378,Antalya,Low,Individual
1379,Customer_1379,Trabzon,Medium,Individual
1380,Customer_1380,Bursa,Medium,Individual
1381,Customer_1381,Izmir,Low,Individual
1382,Customer_1382,Ankara,Low,Individual
1383,Customer_1383,Trabzon,Low,Corporate
1384,Customer_1384,Istanbul,Medium,Individual
1385,Customer_1385,Istanbul,Low,Individual
1386,Customer_1386,Istanbul,Medium,Individual
1387,Customer_1387,Ankara,Low,Individual
1388,Customer_1388,Bursa,Low,Corporate
1389,Customer_1389,Antalya,Low,Individual
1390,Customer_1390,Gaziantep,Low,Individual
1391,Customer_1391,Ankara,Low,Corporate
1392,Customer_1392,Ankara,Low,Corporate
1393,Customer_1393,Istanbul,Low,Individual
1394,Customer_1394,Adana,Medium,Individual
1395,Customer_1395,Gaziantep,Medium,Individual
1396,Customer_1396,Adana,Medium,Individual
1397,Customer_1397,Antalya,Medium,Individual
1398,Customer_1398,Gaziantep,Medium,Individual
1399,Customer_1399,Antalya,Low,Individual
1400,Customer_1400,Adana,Medium,Individual
1401,Customer_1401,Bursa,Medium,Individual
1402,Customer_1402,Adana,Low,Individual
1403,Customer_1403,Bursa,Medium,Corporate
1404,Customer_1404,Adana,Medium,Individual
1405,Customer_1405,Izmir,Low,Individual
1406,Customer_1406,Gaziantep,Low,Corporate
1407,Customer_1407,Bursa,Low,Individual
1408,Customer_1408,Adana,Low,Individual
1409,Customer_1409,Bursa,Medium,Individual
1410,Customer_1410,Gaziantep,Low,Individual
1411,Customer_1411,Gaziantep,Medium,Corporate
1412,Customer_1412,Trabzon,Low,Individual
1413,Customer_1413,Ankara,Low,Individual
1414,Customer_1414,Adana,Low,Individual
1415,Customer_1415,Izmir,Medium,Individual
1416,Customer_1416,Adana,Low,Individual
1417,Customer_1417,Trabzon,Low,Individual
1418,Customer_1418,Bursa,Low,Individual
1419,Customer_1419,Gaziantep,Medium,Corporate
1420,Customer_1420,Antalya,Low,Individual
1421,Customer_1421,Adana,High,Individual
1422,Customer_1422,Trabzon,Medium,Individual
1423,Customer_1423,Gaziantep,Medium,Individual
1424,Customer_1424,Istanbul,Low,Individual
1425,Customer_1425,Istanbul,Low,Individual
1426,Customer_1426,Istanbul,High,Individual
1427,Customer_1427,Gaziantep,Low,Individual
1428,Customer_1428,Izmir,Medium,Individual
1429,Customer_1429,Antalya,Low,Corporate
1430,Customer_1430,Bursa,Low,Individual
1431,Customer_1431,Adana,Low,Individual
1432,Customer_1432,Gaziantep,Low,Individual
1433,Customer_1433,Bursa,Low,Individual
1434,Customer_1434,Istanbul,Medium,Individual
1435,Customer_1435,Bursa,Low,Corporate
1436,Customer_1436,Trabzon,Low,Individual
1437,Customer_1437,Gaziantep,Low,Corporate
1438,Customer_1438,Istanbul,High,Individual
1439,Customer_1439,Adana,Medium,Corporate
1440,Customer_1440,Antalya,Low,Individual
1441,Customer_1441,Antalya,High,Individual
1442,Customer_1442,Antalya,Medium,Corporate
1443,Customer_1443,Adana,Low,Individual
1444,Customer_1444,Ankara,Medium,Individual
1445,Customer_1445,Gaziantep,Low,Individual
1446,Customer_1446,Ankara,Low,Individual
1447,Customer_1447,Bursa,Low,Individual
1448,Customer_1448,Antalya,Medium,Individual
1449,Customer_1449,Antalya,Low,Individual
1450,Customer_1450,Gaziantep,Low,Individual
1451,Customer_1451,Bursa,Low,Individual
1452,Customer_1452,Istanbul,Medium,Individual
1453,Customer_1453,Gaziantep,Low,Individual
1454,Customer_1454,Adana,Low,Individual
1455,Customer_1455,Trabzon,High,Individual
1456,Customer_1456,Antalya,Low,Individual
1457,Customer_1457,Istanbul,Medium,Individual
1458,Customer_1458,Gaziantep,Medium,Individual
1459,Customer_1459,Ankara,Low,Corporate
1460,Customer_1460,Istanbul,Medium,Individual
1461,Customer_1461,Ankara,Medium,Individual
1462,Customer_1462,Ankara,Low,Individual
1463,Customer_1463,Antalya,Low,Individual
1464,Customer_1464,Ankara,Low,Individual
1465,Customer_1465,Gaziantep,Low,Individual
1466,Customer_1466,Adana,High,Individual
1467,Customer_1467,Izmir,Low,Individual
1468,Customer_1468,Izmir,Low,Individual
1469,Customer_1469,Izmir,Low,Individual
1470,Customer_1470,Trabzon,Medium,Corporate
1471,Customer_1471,Trabzon,Low,Individual
1472,Customer_1472,Adana,Low,Corporate
1473,Customer_1473,Gaziantep,Medium,Individual
1474,Customer_1474,Ankara,Medium,Corporate
1475,Customer_1475,Antalya,Medium,Individual
1476,Customer_1476,Adana,Low,Individual
1477,Customer_1477,Bursa,Medium,Individual
1478,Customer_1478,Ankara,Low,Individual
1479,Customer_1479,Izmir,Low,Individual
1480,Customer_1480,Ankara,Medium,Individual
1481,Customer_1481,Ankara,Low,Individual
1482,Customer_1482,Bursa,Low,Individual
1483,Customer_1483,Adana,Low,Individual
1484,Customer_1484,Gaziantep,Low,Individual
1485,Customer_1485,Antalya,Medium,Individual
1486,Customer_1486,Gaziantep,Low,Corporate
1487,Customer_1487,Antalya,Low,Individual
1488,Customer_1488,Bursa,Medium,Individual
1489,Customer_1489,Istanbul,Low,Corporate
1490,Customer_1490,Antalya,Medium,Individual
1491,Customer_1491,Bursa,Medium,Individual
1492,Customer_1492,Izmir,Medium,Corporate
1493,Customer_1493,Antalya,Medium,Individual
1494,Customer_1494,Ankara,Low,Individual
1495,Customer_1495,Izmir,Low,Individual
1496,Customer_1496,Izmir,Low,Individual
1497,Customer_1497,Istanbul,High,Individual
1498,Customer_1498,Bursa,Medium,Corporate
1499,Customer_1499,Gaziantep,Low,Individual
1500,Customer_1500,Gaziantep,Low,Individual
1501,Customer_1501,Izmir,High,Individual
1502,Customer_1502,Adana,Low,Individual
1503,Customer_1503,Istanbul,Low,Individual
1504,Customer_1504,Istanbul,Low,Corporate
1505,Customer_1505,Gaziantep,Medium,Individual
1506,Customer_1506,Bursa,Medium,Corporate
1507,Customer_1507,Istanbul,Low,Individual
1508,Customer_1508,Ankara,Low,Corporate
1509,Customer_1509,Bursa,Low,Individual
1510,Customer_1510,Gaziantep,Low,Individual
1511,Customer_1511,Izmir,Low,Individual
1512,Customer_1512,Bursa,Low,Individual
1513,Customer_1513,Adana,High,Individual
1514,Customer_1514,Trabzon,Medium,Individual
1515,Customer_1515,Bursa,Low,Individual
1516,Customer_1516,Trabzon,Low,Corporate
1517,Customer_1517,Bursa,Low,Individual
1518,Customer_1518,Antalya,Medium,Individual
1519,Customer_1519,Bursa,Low,Individual
1520,Customer_1520,Istanbul,Medium,Individual
1521,Customer_1521,Antalya,Low,Individual
1522,Customer_1522,Gaziantep,High,Individual
1523,Customer_1523,Bursa,Medium,Individual
1524,Customer_1524,Ankara,Low,Individual
1525,Customer_1525,Istanbul,High,Individual
1526,Customer_1526,Adana,High,Individual
1527,Customer_1527,Istanbul,Low,Individual
1528,Customer_1528,Trabzon,Low,Corporate
1529,Customer_1529,Antalya,Medium,Individual
1530,Customer_1530,Trabzon,Medium,Individual
1531,Customer_1531,Trabzon,Medium,Individual
1532,Customer_1532,Ankara,Low,Corporate
1533,Customer_1533,Izmir,Low,Individual
1534,Customer_1534,Istanbul,Low,Individual
1535,Customer_1535,Gaziantep,High,Individual
1536,Customer_1536,Bursa,Medium,Individual
1537,Customer_1537,Gaziantep,Low,Individual
1538,Customer_1538,Izmir,Low,Individual
1539,Customer_1539,Ankara,Low,Individual
1540,Customer_1540,Gaziantep,Medium,Individual
1541,Customer_1541,Bursa,Medium,Individual
1542,Customer_1542,Izmir,Low,Individual
1543,Customer_1543,Adana,Low,Individual
1544,Customer_1544,Izmir,Low,Individual
1545,Customer_1545,Istanbul,Low,Individual
1546,Customer_1546,Antalya,Low,Corporate
1547,Customer_1547,Adana,Medium,Individual
1548,Customer_1548,Bursa,Low,Individual
1549,Customer_1549,Antalya,Medium,Individual
1550,Customer_1550,Adana,Low,Individual
1551,Customer_1551,Ankara,Low,Corporate
1552,Customer_1552,Izmir,Low,Corporate
1553,Customer_1553,Trabzon,Medium,Individual
1554,Customer_1554,Trabzon,High,Individual
1555,Customer_1555,Antalya,Low,Individual
1556,Customer_1556,Adana,Low,Individual
1557,Customer_1557,Izmir,Low,Individual
1558,Customer_1558,Izmir,Low,Individual
1559,Customer_1559,Antalya,Low,Individual
1560,Customer_1560,Bursa,Low,Individual
1561,Customer_1561,Adana,Low,Individual
1562,Customer_1562,Bursa,Medium,Corporate
1563,Customer_1563,Istanbul,Low,Individual
1564,Customer_1564,Istanbul,Low,Individual
1565,Customer_1565,Istanbul,Low,Corporate
1566,Customer_1566,Trabzon,Low,Individual
1567,Customer_1567,Izmir,High,Corporate
1568,Customer_1568,Bursa,Medium,Individual
1569,Customer_1569,Bursa,Low,Individual
1570,Customer_1570,Gaziantep,Medium,Individual
1571,Customer_1571,Bursa,Low,Individual
1572,Customer_1572,Antalya,Low,Individual
1573,Customer_1573,Trabzon,Low,Individual
1574,Customer_1574,Trabzon,Low,Individual
1575,Customer_1575,Ankara,Medium,Individual
1576,Customer_1576,Adana,Low,Individual
1577,Customer_1577,Bursa,Low,Individual
1578,Customer_1578,Gaziantep,Medium,Individual
1579,Customer_1579,Gaziantep,High,Individual
1580,Customer_1580,Adana,Low,Individual
1581,Customer_1581,Trabzon,Medium,Individual
1582,Customer_1582,Antalya,Medium,Individual
1583,Customer_1583,Gaziantep,Low,Corporate
1584,Customer_1584,Gaziantep,Medium,Individual
1585,Customer_1585,Ankara,Low,Corporate
1586,Customer_1586,Gaziantep,Low,Individual
1587,Customer_1587,Istanbul,Low,Individual
1588,Customer_1588,Adana,Medium,Individual
1589,Customer_1589,Istanbul,Medium,Individual
1590,Customer_1590,Adana,Low,Corporate
1591,Customer_1591,Ankara,Medium,Individual
1592,Customer_1592,Izmir,Low,Corporate
1593,Customer_1593,Bursa,Low,Individual
1594,Customer_1594,Izmir,Low,Individual
1595,Customer_1595,Trabzon,Low,Individual
1596,Customer_1596,Trabzon,Medium,Corporate
1597,Customer_1597,Bursa,High,Individual
1598,Customer_1598,Adana,Medium,Individual
1599,Customer_1599,Istanbul,Low,Individual
1600,Customer_1600,Istanbul,Low,Individual
1601,Customer_1601,Gaziantep,Low,Individual
1602,Customer_1602,Ankara,High,Individual
1603,Customer_1603,Adana,Low,Corporate
1604,Customer_1604,Izmir,Low,Individual
1605,Customer_1605,Izmir,Low,Individual
1606,Customer_1606,Izmir,High,Individual
1607,Customer_1607,Antalya,Low,Individual
1608,Customer_1608,Trabzon,Low,Individual
1609,Customer_1609,Trabzon,Medium,Individual
1610,Customer_1610,Trabzon,Medium,Individual
1611,Customer_1611,Ankara,Low,Individual
1612,Customer_1612,Antalya,Medium,Individual
1613,Customer_1613,Antalya,Low,Individual
1614,Customer_1614,Gaziantep,Low,Corporate
1615,Customer_1615,Trabzon,Medium,Individual
1616,Customer_1616,Istanbul,Low,Individual
1617,Customer_1617,Ankara,Low,Individual
1618,Customer_1618,Antalya,Medium,Individual
1619,Customer_1619,Istanbul,Medium,Individual
1620,Customer_1620,Istanbul,High,Individual
1621,Customer_1621,Izmir,High,Individual
1622,Customer_1622,Gaziantep,Low,Corporate
1623,Customer_1623,Bursa,Low,Individual
1624,Customer_1624,Bursa,Low,Individual
1625,Customer_1625,Istanbul,Medium,Individual
1626,Customer_1626,Ankara,Low,Individual
1627,Customer_1627,Gaziantep,Low,Individual
1628,Customer_1628,Adana,Medium,Individual
1629,Customer_1629,Istanbul,Low,Individual
1630,Customer_1630,Antalya,High,Individual
1631,Customer_1631,Istanbul,Low,Individual
1632,Customer_1632,Izmir,Low,Corporate
1633,Customer_1633,Izmir,Low,Individual
1634,Customer_1634,Gaziantep,High,Individual
1635,Customer_1635,Adana,High,Individual
1636,Customer_1636,Istanbul,Medium,Individual
1637,Customer_1637,Trabzon,Low,Individual
1638,Customer_1638,Ankara,Low,Individual
1639,Customer_1639,Gaziantep,Low,Individual
1640,Customer_1640,Bursa,Low,Individual
1641,Customer_1641,Istanbul,Low,Individual
1642,Customer_1642,Bursa,Low,Individual
1643,Customer_1643,Antalya,Low,Individual
1644,Customer_1644,Ankara,Low,Individual
1645,Customer_1645,Adana,Low,Individual
1646,Customer_1646,Antalya,Low,Individual
1647,Customer_1647,Trabzon,Low,Individual
1648,Customer_1648,Ankara,Medium,Individual
1649,Customer_1649,Adana,High,Individual
1650,Customer_1650,Adana,Low,Individual
1651,Customer_1651,Trabzon,Medium,Individual
1652,Customer_1652,Ankara,High,Individual
1653,Customer_1653,Istanbul,Medium,Corporate
1654,Customer_1654,Trabzon,Medium,Individual
1655,Customer_1655,Antalya,Low,Individual
1656,Customer_1656,Istanbul,Low,Individual
1657,Customer_1657,Ankara,Medium,Individual
1658,Customer_1658,Bursa,Low,Individual
1659,Customer_1659,Izmir,Low,Individual
1660,Customer_1660,Trabzon,Low,Individual
1661,Customer_1661,Izmir,Medium,Individual
1662,Customer_1662,Bursa,Low,Individual
1663,Customer_1663,Gaziantep,High,Individual
1664,Customer_1664,Ankara,Low,Individual
1665,Customer_1665,Trabzon,Low,Individual
1666,Customer_1666,Istanbul,Medium,Individual
1667,Customer_1667,Izmir,Low,Individual
1668,Customer_1668,Istanbul,Low,Individual
1669,Customer_1669,Antalya,High,Individual
1670,Customer_1670,Antalya,Medium,Individual
1671,Customer_1671,Izmir,Medium,Individual
1672,Customer_1672,Antalya,Low,Individual
1673,Customer_1673,Bursa,Medium,Individual
1674,Customer_1674,Gaziantep,Low,Individual
1675,Customer_1675,Adana,Low,Individual
1676,Customer_1676,Istanbul,Low,Corporate
1677,Customer_1677,Izmir,Medium,Individual
1678,Customer_1678,Adana,High,Individual
1679,Customer_1679,Adana,High,Individual
1680,Customer_1680,Ankara,Low,Individual
1681,Customer_1681,Bursa,Medium,Individual
1682,Customer_1682,Adana,Low,Individual
1683,Customer_1683,Istanbul,Low,Individual
1684,Customer_1684,Gaziantep,Medium,Corporate
1685,Customer_1685,Antalya,Medium,Individual
1686,Customer_1686,Trabzon,High,Individual
1687,Customer_1687,Istanbul,Low,Individual
1688,Customer_1688,Adana,Low,Individual
1689,Customer_1689,Ankara,Low,Individual
1690,Customer_1690,Gaziantep,Medium,Individual
1691,Customer_1691,Adana,Low,Individual
1692,Customer_1692,Gaziantep,Low,Individual
1693,Customer_1693,Izmir,Low,Individual
1694,Customer_1694,Ankara,High,Individual
1695,Customer_1695,Izmir,High,Individual
1696,Customer_1696,Ankara,Low,Corporate
1697,Customer_1697,Bursa,Low,Individual
1698,Customer_1698,Ankara,High,Individual
1699,Customer_1699,Antalya,Low,Corporate
1700,Customer_1700,Trabzon,High,Corporate
1701,Customer_1701,Antalya,Low,Corporate
1702,Customer_1702,Izmir,Low,Individual
1703,Customer_1703,Adana,Medium,Individual
1704,Customer_1704,Istanbul,Medium,Individual
1705,Customer_1705,Gaziantep,Medium,Individual
1706,Customer_1706,Gaziantep,Low,Individual
1707,Customer_1707,Adana,Low,Individual
1708,Customer_1708,Adana,Low,Individual
1709,Customer_1709,Antalya,Low,Individual
1710,Customer_1710,Istanbul,Low,Individual
1711,Customer_1711,Istanbul,Low,Corporate
1712,Customer_1712,Gaziantep,Medium,Corporate
1713,Customer_1713,Antalya,Medium,Individual
1714,Customer_1714,Adana,Low,Individual
1715,Customer_1715,Trabzon,Medium,Individual
1716,Customer_1716,Istanbul,Medium,Individual
1717,Customer_1717,Izmir,Medium,Individual
1718,Customer_1718,Adana,Low,Corporate
1719,Customer_1719,Istanbul,Low,Individual
1720,Customer_1720,Adana,Low,Individual
1721,Customer_1721,Izmir,Medium,Individual
1722,Customer_1722,Izmir,Low,Individual
1723,Customer_1723,Trabzon,Low,Individual
1724,Customer_1724,Adana,High,Individual
1725,Customer_1725,Izmir,Medium,Individual
1726,Customer_1726,Trabzon,Low,Individual
1727,Customer_1727,Izmir,Low,Individual
1728,Customer_1728,Izmir,Low,Individual
1729,Customer_1729,Trabzon,Low,Individual
1730,Customer_1730,Antalya,Medium,Individual
1731,Customer_1731,Gaziantep,Low,Corporate
1732,Customer_1732,Antalya,Low,Individual
1733,Customer_1733,Bursa,Medium,Individual
1734,Customer_1734,Izmir,Low,Corporate
1735,Customer_1735,Trabzon,Medium,Individual
1736,Customer_1736,Izmir,Medium,Individual
1737,Customer_1737,Izmir,Medium,Individual
1738,Customer_1738,Trabzon,Medium,Individual
1739,Customer_1739,Istanbul,Medium,Individual
1740,Customer_1740,Trabzon,Low,Individual
1741,Customer_1741,Antalya,Low,Corporate
1742,Customer_1742,Izmir,Medium,Individual
1743,Customer_1743,Bursa,Low,Individual
1744,Customer_1744,Izmir,Low,Individual
1745,Customer_1745,Istanbul,Low,Individual
1746,Customer_1746,Istanbul,Low,Individual
1747,Customer_1747,Gaziantep,Low,Individual
1748,Customer_1748,Trabzon,Low,Individual
1749,Customer_1749,Gaziantep,Low,Individual
1750,Customer_1750,Trabzon,Medium,Individual
1751,Customer_1751,Trabzon,Low,Corporate
1752,Customer_1752,Gaziantep,Low,Individual
1753,Customer_1753,Izmir,Low,Individual
1754,Customer_1754,Gaziantep,Low,Individual
1755,Customer_1755,Ankara,High,Individual
1756,Customer_1756,Trabzon,Low,Individual
1757,Customer_1757,Adana,Low,Corporate
1758,Customer_1758,Antalya,Low,Individual
1759,Customer_1759,Izmir,Low,Individual
1760,Customer_1760,Ankara,Medium,Individual
1761,Customer_1761,Istanbul,Medium,Corporate
1762,Customer_1762,Bursa,Low,Individual
1763,Customer_1763,Gaziantep,High,Individual
1764,Customer_1764,Gaziantep,High,Individual
1765,Customer_1765,Gaziantep,Low,Individual
1766,Customer_1766,Adana,Low,Corporate
1767,Customer_1767,Adana,Low,Corporate
1768,Customer_1768,Istanbul,Low,Individual
1769,Customer_1769,Izmir,Medium,Corporate
1770,Customer_1770,Gaziantep,Medium,Individual
1771,Customer_1771,Ankara,Low,Individual
1772,Customer_1772,Izmir,High,Individual
1773,Customer_1773,Izmir,Low,Individual
1774,Customer_1774,Gaziantep,Low,Individual
1775,Customer_1775,Bursa,Medium,Corporate
1776,Customer_1776,Bursa,Low,Individual
1777,Customer_1777,Istanbul,Low,Individual
1778,Customer_1778,Gaziantep,Medium,Individual
1779,Customer_1779,Gaziantep,Medium,Individual
1780,Customer_1780,Bursa,Low,Individual
1781,Customer_1781,Bursa,Low,Individual
1782,Customer_1782,Ankara,Low,Individual
1783,Customer_1783,Bursa,Medium,Individual
1784,Customer_1784,Izmir,Low,Individual
1785,Customer_1785,Trabzon,Low,Individual
1786,Customer_1786,Ankara,Low,Individual
1787,Customer_1787,Ankara,High,Individual
1788,Customer_1788,Antalya,High,Individual
1789,Customer_1789,Trabzon,Low,Individual
1790,Customer_1790,Trabzon,Low,Individual
1791,Customer_1791,Gaziantep,Medium,Corporate
1792,Customer_1792,Bursa,Low,Individual
1793,Customer_1793,Izmir,Low,Individual
1794,Customer_1794,Istanbul,Low,Individual
1795,Customer_1795,Trabzon,Medium,Individual
1796,Customer_1796,Bursa,Low,Individual
1797,Customer_1797,Izmir,Low,Individual
1798,Customer_1798,Izmir,Low,Individual
1799,Customer_1799,Istanbul,Low,Individual
1800,Customer_1800,Ankara,Low,Individual
1801,Customer_1801,Gaziantep,Medium,Corporate
1802,Customer_1802,Bursa,Low,Individual
1803,Customer_1803,Antalya,Low,Individual
1804,Customer_1804,Bursa,Low,Individual
1805,Customer_1805,Trabzon,Low,Corporate
1806,Customer_1806,Bursa,Low,Individual
1807,Customer_1807,Bursa,Medium,Individual
1808,Customer_1808,Antalya,High,Individual
1809,Customer_1809,Antalya,Medium,Individual
1810,Customer_1810,Trabzon,Medium,Individual
1811,Customer_1811,Trabzon,Low,Individual
1812,Customer_1812,Izmir,Medium,Individual
1813,Customer_1813,Ankara,High,Corporate
1814,Customer_1814,Gaziantep,Medium,Corporate
1815,Customer_1815,Adana,Medium,Individual
1816,Customer_1816,Istanbul,Low,Individual
1817,Customer_1817,Izmir,Low,Individual
1818,Customer_1818,Izmir,Low,Individual
1819,Customer_1819,Adana,Medium,Corporate
1820,Customer_1820,Bursa,Low,Individual
1821,Customer_1821,Istanbul,Medium,Individual
1822,Customer_1822,Adana,Medium,Individual
1823,Customer_1823,Istanbul,Medium,Individual
1824,Customer_1824,Istanbul,Low,Individual
1825,Customer_1825,Istanbul,Low,Corporate
1826,Customer_1826,Istanbul,Medium,Individual
1827,Customer_1827,Antalya,High,Individual
1828,Customer_1828,Gaziantep,Medium,Corporate
1829,Customer_1829,Bursa,High,Corporate
1830,Customer_1830,Antalya,Low,Individual
1831,Customer_1831,Bursa,Medium,Individual
1832,Customer_1832,Adana,Low,Individual
1833,Customer_1833,Trabzon,Low,Individual
1834,Customer_1834,Ankara,Low,Individual
1835,Customer_1835,Gaziantep,Low,Individual
1836,Customer_1836,Gaziantep,Low,Individual
1837,Customer_1837,Istanbul,Low,Individual
1838,Customer_1838,Bursa,Low,Individual
1839,Customer_1839,Gaziantep,Medium,Individual
1840,Customer_1840,Antalya,High,Individual
1841,Customer_1841,Gaziantep,Low,Individual
1842,Customer_1842,Bursa,Medium,Individual
1843,Customer_1843,Antalya,Low,Individual
1844,Customer_1844,Ankara,Medium,Individual
1845,Customer_1845,Ankara,Low,Individual
1846,Customer_1846,Bursa,Medium,Individual
1847,Customer_1847,Adana,Low,Corporate
1848,Customer_1848,Istanbul,Medium,Individual
1849,Customer_1849,Antalya,Medium,Individual
1850,Customer_1850,Trabzon,Medium,Individual
1851,Customer_1851,Gaziantep,Medium,Individual
1852,Customer_1852,Gaziantep,High,Individual
1853,Customer_1853,Istanbul,Medium,Corporate
1854,Customer_1854,Istanbul,Low,Individual
1855,Customer_1855,Istanbul,Low,Corporate
1856,Customer_1856,Antalya,Low,Individual
1857,Customer_1857,Izmir,Low,Individual
1858,Customer_1858,Istanbul,Low,Individual
1859,Customer_1859,Bursa,Medium,Individual
1860,Customer_1860,Antalya,Low,Individual
1861,Customer_1861,Istanbul,Low,Individual
1862,Customer_1862,Trabzon,High,Individual
1863,Customer_1863,Trabzon,Low,Individual
1864,Customer_1864,Gaziantep,Low,Individual
1865,Customer_1865,Izmir,Low,Individual
1866,Customer_1866,Ankara,Medium,Individual
1867,Customer_1867,Adana,High,Individual
1868,Customer_1868,Gaziantep,Low,Individual
1869,Customer_1869,Adana,Medium,Individual
1870,Customer_1870,Antalya,Medium,Individual
1871,Customer_1871,Izmir,Low,Individual
1872,Customer_1872,Izmir,Low,Individual
1873,Customer_1873,Gaziantep,Medium,Individual
1874,Customer_1874,Istanbul,Low,Individual
1875,Customer_1875,Izmir,Low,Individual
1876,Customer_1876,Adana,Low,Individual
1877,Customer_1877,Izmir,Low,Individual
1878,Customer_1878,Izmir,Medium,Individual
1879,Customer_1879,Gaziantep,Low,Corporate
1880,Customer_1880,Gaziantep,Low,Individual
1881,Customer_1881,Adana,High,Corporate
1882,Customer_1882,Gaziantep,Low,Individual
1883,Customer_1883,Adana,High,Individual
1884,Customer_1884,Ankara,Low,Individual
1885,Customer_1885,Izmir,Medium,Individual
1886,Customer_1886,Adana,Low,Individual
1887,Customer_1887,Bursa,Low,Individual
1888,Customer_1888,Izmir,Medium,Individual
1889,Customer_1889,Istanbul,Medium,Individual
1890,Customer_1890,Bursa,Low,Individual
1891,Customer_1891,Adana,High,Individual
1892,Customer_1892,Bursa,Medium,Corporate
1893,Customer_1893,Gaziantep,Low,Corporate
1894,Customer_1894,Izmir,Low,Individual
1895,Customer_1895,Adana,Medium,Individual
1896,Customer_1896,Izmir,Medium,Individual
1897,Customer_1897,Bursa,Medium,Individual
1898,Customer_1898,Antalya,High,Corporate
1899,Customer_1899,Adana,Medium,Corporate
1900,Customer_1900,Ankara,Low,Individual
1901,Customer_1901,Gaziantep,Medium,Individual
1902,Customer_1902,Trabzon,Low,Individual
1903,Customer_1903,Bursa,Low,Individual
1904,Customer_1904,Gaziantep,Low,Individual
1905,Customer_1905,Adana,Low,Corporate
1906,Customer_1906,Adana,Low,Corporate
1907,Customer_1907,Istanbul,Low,Individual
1908,Customer_1908,Istanbul,Low,Individual
1909,Customer_1909,Bursa,Low,Corporate
1910,Customer_1910,Adana,Low,Individual
1911,Customer_1911,Ankara,High,Individual
1912,Customer_1912,Bursa,Low,Individual
1913,Customer_1913,Ankara,Low,Individual
1914,Customer_1914,Istanbul,Low,Individual
1915,Customer_1915,Istanbul,High,Individual
1916,Customer_1916,Antalya,Medium,Individual
1917,Customer_1917,Izmir,Low,Corporate
1918,Customer_1918,Antalya,Low,Individual
1919,Customer_1919,Ankara,Medium,Individual
1920,Customer_1920,Izmir,Medium,Individual
1921,Customer_1921,Adana,Low,Individual
1922,Customer_1922,Adana,Low,Corporate
1923,Customer_1923,Ankara,Low,Corporate
1924,Customer_1924,Antalya,Low,Individual
1925,Customer_1925,Istanbul,High,Individual
1926,Customer_1926,Adana,Medium,Individual
