TransactionID,DateKey,BranchKey,ProductKey,Revenue,Expense,TransactionCount
5270,1053,8,4,21846,26514,117
5271,429,3,2,21216,15701,223
5272,530,8,6,46025,3969,408
5273,1014,2,6,37818,16798,402
5274,880,4,5,3284,13185,352
5275,175,8,6,49092,5326,202
5276,248,3,4,43721,23793,97
5277,938,6,5,17790,7331,240
5278,459,1,6,23118,15391,291
5279,66,1,5,41299,17668,129
5280,119,3,2,43264,20671,475
5281,727,8,5,34884,3161,382
5282,343,6,6,36559,6631,333
5283,84,3,5,35435,3475,386
5284,192,7,6,30361,13838,337
5285,634,4,2,24509,29680,243
5286,974,4,3,20261,2281,47
5287,761,4,6,20994,8766,491
5288,439,5,6,48803,26029,94
5289,625,5,4,20719,14396,414
5290,746,4,4,12851,6362,279
5291,989,1,1,38115,2800,185
5292,134,6,2,7635,778,407
5293,566,5,2,48228,22033,363
5294,1003,4,3,26653,17306,69
5295,857,3,1,44457,1107,347
5296,739,1,6,22004,1648,451
5297,134,4,2,33485,11471,306
5298,867,3,6,3688,4669,319
5299,759,5,1,32279,24274,185
5300,405,2,5,17669,13526,32
5301,54,7,4,28341,18694,352
5302,57,2,5,36709,22480,473
5303,11,5,2,22780,24927,200
5304,497,2,3,10165,28348,115
5305,166,3,3,32496,5821,226
5306,665,5,2,43862,6231,340
5307,453,4,4,46662,22049,233
5308,314,6,6,8664,8510,221
5309,1029,4,4,38496,23261,251
5310,130,4,6,49942,13500,256
5311,480,6,5,5321,15597,350
5312,711,6,5,10303,15585,282
5313,224,6,2,31396,702,70
5314,442,8,2,22315,4397,355
5315,357,6,6,1139,11727,335
5316,693,2,6,42656,25440,171
5317,175,5,6,17886,8624,39
5318,118,6,1,11080,12424,189
5319,128,7,5,29649,21440,474
5320,1046,7,2,2320,7144,230
5321,86,4,5,6344,20304,86
5322,518,7,4,14526,18795,474
5323,118,6,4,29784,7349,270
5324,528,1,4,33440,8152,147
5325,377,3,5,1751,6739,195
5326,614,8,3,25059,18374,243
5327,908,2,1,27005,21179,302
5328,817,1,3,8956,27266,459
5329,633,2,5,46121,27567,379
5330,514,4,6,18535,19849,340
5331,19,4,3,23200,26561,46
5332,3,7,2,27372,17410,367
5333,182,3,1,14918,23375,486
5334,1,5,4,14813,4374,413
5335,943,6,5,20808,1062,470
5336,472,1,1,29532,16764,117
5337,250,2,2,22259,16080,417
5338,563,1,2,4033,9209,196
5339,848,8,6,13525,23016,331
5340,229,5,4,12672,8125,338
5341,582,3,5,15505,6078,389
5342,874,4,1,2761,14786,312
5343,919,8,2,21954,6180,94
5344,357,3,4,37168,10714,258
5345,266,1,2,10939,21911,90
5346,1026,5,6,3302,14690,159
5347,713,4,2,4923,13183,25
5348,255,4,1,49088,13272,180
5349,1084,8,5,43926,24145,57
5350,102,8,4,11590,7767,224
5351,815,7,3,2068,9874,327
5352,990,7,2,1361,24324,242
5353,448,8,6,49403,16516,340
5354,561,3,6,10470,8231,461
5355,225,6,1,18551,16950,342
5356,294,3,5,11692,23260,191
5357,634,7,5,8340,15410,119
5358,420,5,5,33947,19359,236
5359,140,7,3,45635,29575,224
5360,546,7,5,14365,18815,276
5361,591,3,1,34453,990,387
5362,920,8,5,1826,13647,178
5363,124,3,6,17350,29413,72
5364,767,3,3,30590,12667,400
5365,680,7,5,41477,14400,54
5366,140,3,6,49925,7573,129
5367,495,5,5,27526,11121,113
5368,366,8,2,38373,6105,336
5369,108,4,1,11681,19673,317
5370,629,1,6,12412,21527,224
5371,114,7,1,1800,10706,373
5372,1077,4,1,14349,6585,402
5373,842,1,1,37748,17938,102
5374,1038,4,3,26993,18620,153
5375,921,6,3,25637,10497,154
5376,374,1,6,7509,10887,236
5377,230,5,4,14240,5105,259
5378,1071,7,4,10485,17795,115
5379,141,5,2,46770,9951,352
5380,699,5,6,4141,24534,352
5381,586,6,1,6173,2719,54
5382,1017,1,2,41089,16914,289
5383,431,1,3,5377,9627,183
5384,63,8,3,14579,24044,456
5385,982,4,3,25336,3796,492
5386,671,6,1,42622,7590,42
5387,171,1,5,28048,16650,227
5388,544,8,4,8435,9567,333
5389,16,3,1,38215,8234,415
5390,24,3,6,21599,26871,91
5391,264,4,6,34406,12881,466
5392,604,6,2,17129,17677,200
5393,1080,8,4,7940,22241,403
5394,133,3,3,35024,18541,270
5395,270,6,5,13016,16281,292
5396,601,3,3,22244,1356,219
5397,1007,2,1,10320,7949,62
5398,1009,5,6,18253,18846,326
5399,914,7,1,32112,4145,230
5400,888,7,2,3696,13942,466
5401,107,1,5,40883,502,91
5402,529,8,3,21504,16322,203
5403,1080,8,6,2965,17189,168
5404,787,7,1,1612,582,222
5405,129,4,1,22513,13812,297
5406,372,2,1,28886,5027,259
5407,730,5,2,10841,8978,416
5408,1046,8,6,3726,11177,54
5409,853,7,4,4430,8149,191
5410,188,1,3,43859,29351,439
5411,962,4,2,13139,12652,489
5412,1066,2,1,25908,23636,470
5413,781,3,1,34069,22601,476
5414,529,2,4,27988,26697,199
5415,473,3,3,4077,2207,397
5416,1054,1,4,42360,19571,471
5417,875,6,6,47846,18882,106
5418,568,6,3,33285,4483,132
5419,897,6,6,34909,16701,471
5420,256,4,3,40235,12955,116
5421,733,8,5,36713,28795,75
5422,936,7,3,29740,23708,300
5423,943,3,6,16318,3516,256
5424,971,3,6,26176,6342,377
5425,165,4,1,1330,18464,71
5426,897,5,3,43799,15225,26
5427,572,4,4,21557,20435,156
5428,517,7,4,39027,12673,498
5429,769,4,4,38911,18822,430
5430,776,8,1,31366,18530,159
5431,1013,5,1,25216,24584,181
5432,433,5,5,33415,3667,51
5433,44,5,3,37076,16930,127
5434,765,3,4,18587,1985,474
5435,73,7,3,25680,25526,29
5436,581,8,5,40412,944,175
5437,697,7,2,43191,25585,109
5438,513,6,1,48835,6886,333
5439,602,5,1,20673,28702,28
5440,8,6,5,23293,27844,348
5441,857,2,1,36375,29050,95
5442,260,1,1,5296,29500,418
5443,321,1,1,13127,12183,312
5444,251,1,1,10306,2619,202
5445,886,7,6,13560,20685,365
5446,540,1,6,2979,11684,137
5447,220,2,2,41029,5468,492
5448,144,4,5,14743,17226,114
5449,182,5,3,17392,3340,48
5450,333,2,6,9892,9947,406
5451,668,3,3,35607,26203,102
5452,666,4,4,36636,18985,100
5453,493,5,6,1886,13659,198
5454,217,6,1,40736,7046,365
5455,1066,6,3,37381,15305,228
5456,4,6,1,27029,2540,481
5457,481,4,3,49783,25113,180
5458,788,6,6,45770,15201,205
5459,385,3,2,9125,15916,276
5460,742,2,5,11715,27892,374
5461,915,1,2,46928,18777,195
5462,142,1,5,33269,18608,357
5463,529,1,2,22843,12295,292
5464,580,4,4,42049,5532,256
5465,127,5,6,36376,28107,442
5466,584,7,4,8911,8838,188
5467,781,2,4,16908,21541,316
5468,295,4,1,4845,11231,447
5469,182,3,6,46729,15860,107
5470,589,7,5,13891,23435,449
5471,236,3,6,37952,4419,443
5472,166,7,5,2002,24993,82
5473,411,4,5,17021,25274,72
5474,247,5,1,21578,1668,322
5475,468,6,5,36219,13431,438
5476,1036,3,4,17817,2058,262
5477,858,8,4,8571,1451,348
5478,1019,7,1,15553,22262,442
5479,565,1,1,1981,4768,35
5480,270,1,6,29015,2590,493
5481,350,5,2,22939,25080,468
5482,933,8,3,23305,12642,239
5483,1027,8,5,20881,16198,128
5484,170,2,6,39148,20301,405
5485,831,7,2,7762,19703,477
5486,1080,2,4,49634,16995,194
5487,571,8,6,37344,13984,418
5488,97,2,1,34199,3020,135
5489,441,6,4,36851,8882,431
5490,784,1,6,20281,1727,261
5491,138,2,6,29471,6941,37
5492,549,3,5,39223,7165,257
5493,636,2,6,20163,10104,321
5494,1091,6,5,43474,19418,342
5495,189,7,1,40718,13758,182
5496,335,2,3,44044,16289,278
5497,145,1,1,28250,26433,111
5498,654,6,1,25115,3908,247
5499,472,2,1,47102,14434,17
5500,722,6,4,33229,7893,258
5501,1056,7,3,30020,10759,301
5502,331,5,3,29920,10115,291
5503,675,2,6,27824,25757,292
5504,769,5,6,23632,21203,445
5505,254,2,4,47001,19132,355
5506,46,6,5,13713,22714,268
5507,159,1,6,8471,13537,341
5508,489,5,6,14235,17610,483
5509,599,4,1,44582,4941,160
5510,26,7,4,38744,13769,212
5511,994,2,6,14064,6653,204
5512,211,4,3,32301,26083,42
5513,579,6,5,20229,830,133
5514,65,5,4,17364,6402,300
5515,526,5,5,48415,8797,281
5516,857,6,1,38762,17438,286
5517,618,4,3,34499,14346,374
5518,929,6,1,11217,14842,108
5519,1089,7,5,30034,26300,104
5520,699,5,5,39882,17306,384
5521,1025,3,6,17265,17476,366
5522,99,7,2,7109,12642,144
5523,945,1,2,25521,6035,120
5524,198,1,5,8491,16469,419
5525,402,6,6,12004,15198,29
5526,550,7,1,30548,29134,109
5527,853,7,3,24367,6016,225
5528,950,1,4,40663,16891,309
5529,795,1,2,34487,13225,290
5530,680,4,5,5672,10346,363
5531,754,3,1,20720,11047,252
5532,770,7,5,28397,7367,404
5533,84,6,3,6874,4862,71
5534,811,7,5,16453,10359,192
5535,939,6,4,30176,7706,406
5536,387,4,2,2684,11935,248
5537,483,3,6,4043,22357,468
5538,143,1,6,18232,29282,198
5539,550,3,6,34439,28244,163
5540,393,2,1,28159,4950,449
5541,1046,1,1,43784,20358,295
5542,1035,4,6,23335,15974,105
5543,532,8,1,47872,25041,181
5544,174,3,5,42457,4565,403
5545,933,7,1,3400,15931,499
5546,260,7,3,26987,8368,148
5547,849,7,5,18636,739,410
5548,190,8,5,4314,10428,28
5549,368,3,2,40347,5626,260
5550,1087,8,3,4380,14596,343
5551,160,4,4,4752,9638,36
5552,1026,3,5,15862,1645,467
5553,969,2,1,3775,1196,338
5554,816,5,2,41930,7862,170
5555,257,1,5,22435,10811,107
5556,56,6,6,30436,21666,296
5557,749,4,2,48898,2746,413
5558,100,4,3,43070,9297,33
5559,727,7,4,24733,25265,111
5560,80,6,5,4675,3376,220
5561,285,3,6,23498,21036,78
5562,196,6,6,31873,8571,372
5563,729,4,1,20342,5689,285
5564,402,8,2,48873,14038,62
5565,551,3,3,3028,23618,409
5566,1042,2,6,24564,5473,170
5567,206,1,1,3508,12005,404
5568,1034,3,5,5655,27792,253
5569,796,7,2,3841,7913,232
5570,237,7,4,38990,3647,495
5571,157,6,4,7227,13816,98
5572,624,6,5,1807,14708,132
5573,634,4,6,15918,2321,194
5574,755,7,3,19735,7982,228
5575,67,7,1,4508,11304,189
5576,746,3,1,33327,959,481
5577,44,6,3,33485,1478,387
5578,545,2,2,15606,12175,265
5579,375,5,6,19402,15217,219
5580,1004,1,6,12094,2632,187
5581,855,6,6,38341,16731,116
5582,759,1,3,6469,4578,215
5583,139,1,1,8253,1608,224
5584,51,2,3,16409,28462,88
5585,1056,1,1,28406,23797,235
5586,759,4,2,6721,17033,218
5587,725,8,1,43825,5654,411
5588,334,1,3,12647,28114,407
5589,993,1,1,34122,17498,344
5590,334,6,6,14510,24114,224
5591,483,3,2,10359,24725,118
5592,258,7,4,21535,22431,212
5593,901,5,4,17671,4313,46
5594,360,1,6,3282,12282,290
5595,1088,2,6,49361,29571,478
5596,6,1,1,39411,6770,72
5597,91,5,6,24066,27331,10
5598,373,1,4,10353,22021,404
5599,35,6,3,24180,924,273
5600,284,2,5,46756,11975,266
5601,119,5,3,37855,7466,473
5602,1048,8,5,40195,24266,60
5603,1048,3,6,23177,22556,106
5604,604,5,3,16589,16933,38
5605,444,6,2,32878,6306,428
5606,800,5,4,30032,5804,135
5607,357,8,4,43370,24989,57
5608,125,8,4,8818,12219,426
5609,585,1,6,32303,2629,93
5610,953,2,4,15348,26934,312
5611,1059,3,5,29307,18055,165
5612,601,4,6,41492,26718,23
5613,176,4,6,1373,4362,479
5614,786,4,5,48555,28976,134
5615,495,3,1,42167,18212,267
5616,53,6,1,22887,3009,317
5617,158,5,3,6420,3103,349
5618,732,4,1,23001,7307,380
5619,478,5,1,8566,4673,74
5620,903,8,1,1546,19922,267
5621,561,8,1,7639,11346,70
5622,1014,7,6,15732,5792,202
5623,883,8,4,37986,28922,30
5624,1085,8,6,14738,6547,289
5625,111,2,5,7066,17459,397
5626,10,6,2,47347,8523,303
5627,889,3,4,34107,5378,277
5628,745,2,2,33543,27419,149
5629,306,7,5,27856,4382,16
5630,115,2,3,48421,28279,186
5631,459,4,3,33725,27067,139
5632,345,6,4,46154,2392,125
5633,793,7,4,3235,8391,396
5634,176,7,6,5777,7088,208
5635,870,5,5,2700,10623,480
5636,54,4,1,38910,7126,181
5637,660,5,4,29185,6418,183
5638,179,3,3,15253,3375,493
5639,546,1,4,40025,26342,478
5640,312,6,6,22916,4658,468
5641,753,4,6,8951,28202,381
5642,510,5,3,37155,25972,423
5643,1068,3,5,5942,12603,26
5644,750,1,5,15146,4635,368
5645,954,8,6,40650,8154,388
5646,752,2,1,16763,21024,119
5647,14,8,1,22397,16948,275
5648,553,2,1,30828,15045,484
5649,604,5,3,15544,6299,139
5650,187,6,4,18546,29633,112
5651,706,5,3,20232,975,117
5652,273,7,3,21156,12976,455
5653,238,4,5,33494,5965,45
5654,836,4,1,41943,3293,368
5655,528,1,2,39693,9178,308
5656,283,4,6,25337,26800,110
5657,499,8,4,31920,5291,85
5658,457,2,3,21826,11305,235
5659,830,8,4,10420,16935,107
5660,481,4,1,7107,5150,160
5661,595,7,4,13844,3053,401
5662,1029,8,3,16169,26727,387
5663,618,5,5,22300,22770,109
5664,746,2,2,16417,20773,465
5665,760,4,6,38508,1723,218
5666,953,1,4,48382,28101,210
5667,951,8,5,39596,26007,259
5668,627,7,1,15329,29041,152
5669,560,8,3,47474,20047,386
5670,80,3,1,6415,17831,165
5671,53,2,2,6930,13922,49
5672,592,7,3,34737,17261,20
5673,724,1,2,8190,2824,167
5674,986,8,5,25948,21931,406
5675,13,5,5,39679,14465,160
5676,799,6,6,35371,8978,33
5677,203,1,1,11522,13710,363
5678,440,6,1,42132,1182,400
5679,600,2,1,41612,20539,449
5680,428,5,6,31900,19140,135
5681,481,3,6,48760,4723,217
5682,465,1,4,38201,6798,342
5683,558,2,2,3126,14638,31
5684,853,4,3,36328,13601,458
5685,755,5,4,40475,22927,192
5686,131,8,4,34099,23180,289
5687,856,6,3,22044,26618,105
5688,441,5,6,2734,2442,92
5689,376,1,1,47334,10515,241
5690,492,2,3,38778,8944,439
5691,805,6,5,39950,9844,88
5692,822,3,1,15825,6376,242
5693,404,5,6,3889,7213,109
5694,958,7,3,38465,872,187
5695,823,3,4,1163,20680,141
5696,690,4,1,45051,13988,169
5697,1091,4,2,14413,2051,169
5698,191,5,3,41732,2456,106
5699,640,3,5,34818,28143,321
5700,480,4,6,26122,20529,434
5701,496,5,6,11293,17055,292
5702,742,3,5,19700,13835,395
5703,759,4,6,4001,11740,412
5704,773,6,3,31066,4701,96
5705,1009,3,5,6212,7993,257
5706,104,8,3,11640,8404,71
5707,227,2,5,19448,4690,136
5708,429,6,2,24599,29804,91
5709,581,7,3,39343,26713,209
5710,121,7,2,4972,18468,86
5711,69,4,3,45350,20451,230
5712,257,7,4,34603,16923,394
5713,242,8,2,32119,19843,102
5714,909,5,1,13933,22397,75
5715,584,3,1,26022,10691,183
5716,377,6,4,37384,5055,483
5717,482,8,3,39537,16038,381
5718,531,3,4,3103,16597,355
5719,960,2,1,37771,7840,400
5720,362,6,4,32716,13444,382
5721,426,3,3,6118,2972,242
5722,687,2,5,29126,1636,454
5723,132,8,6,8403,24588,370
5724,238,8,2,31771,10828,213
5725,634,1,1,37627,11794,304
5726,787,6,5,9647,28050,107
5727,4,5,5,21292,19640,279
5728,568,8,2,27090,16486,204
5729,599,5,5,29615,5668,417
5730,471,6,2,16817,20579,363
5731,951,8,6,32641,6912,430
5732,929,4,2,26944,20945,456
5733,1000,6,4,19732,896,203
5734,843,8,6,4468,20218,383
5735,1039,6,2,8410,16056,396
5736,333,4,2,23195,10175,172
5737,988,3,6,43475,14353,93
5738,585,4,4,29326,616,66
5739,753,3,4,2768,12189,439
5740,911,1,1,16591,8150,318
5741,1019,2,2,20447,22154,124
5742,514,3,1,7764,28432,499
5743,851,6,3,46690,3602,159
5744,585,7,1,16236,27766,339
5745,833,2,1,37073,16256,25
5746,286,1,2,34939,12605,25
5747,170,6,5,19739,29709,495
5748,1035,5,4,15686,3651,106
5749,321,6,4,48401,20906,11
5750,274,7,6,43481,1674,168
5751,1036,1,2,13534,14204,46
5752,978,2,1,9239,27193,488
5753,851,8,3,26262,1190,434
5754,250,7,6,7264,23136,256
5755,979,5,1,9221,21614,237
5756,611,6,4,18565,21690,199
5757,790,6,1,22056,26813,322
5758,541,5,4,48408,17933,369
5759,689,5,4,40097,6849,290
5760,948,2,3,31219,9295,425
5761,732,3,5,11482,4031,340
5762,935,2,4,27003,6464,169
5763,6,2,1,40145,18349,418
5764,159,8,1,46704,29721,273
5765,90,1,6,47520,5066,260
5766,252,6,1,46039,21195,244
5767,660,1,4,7176,22012,427
5768,892,8,1,24380,6914,374
5769,517,5,6,10285,18082,465
5770,380,8,5,28238,518,221
5771,56,3,6,48313,17988,131
5772,679,4,6,28219,15316,464
5773,133,2,3,19112,10495,48
5774,1051,6,6,20993,21764,13
5775,248,6,6,36293,17529,176
5776,860,3,5,26845,19888,316
5777,1011,5,4,22432,28760,308
5778,514,8,4,49306,14555,162
5779,797,8,1,42957,1136,26
5780,962,4,5,24256,13738,29
5781,823,8,2,36020,19304,415
5782,375,5,6,41197,14872,183
5783,661,3,6,27482,10110,368
5784,45,5,6,25357,1813,302
5785,969,2,2,4937,10123,168
5786,413,2,2,47840,7206,163
5787,720,7,3,38377,29873,239
5788,495,2,1,5559,5928,16
5789,1073,8,4,30752,13785,239
5790,68,7,6,34145,4061,141
5791,810,6,4,3749,23456,258
5792,237,2,4,7209,14828,437
5793,557,8,4,46085,3966,165
5794,200,5,1,35221,21814,260
5795,760,6,4,14342,27078,184
5796,328,2,1,13465,1927,91
5797,551,6,4,24729,13728,272
5798,469,3,4,24014,18541,34
5799,650,1,3,1485,4895,300
5800,362,1,2,5825,27309,164
5801,309,3,5,10669,16000,415
5802,265,6,5,37243,29302,229
5803,1032,7,2,19140,22154,165
5804,545,5,6,46099,6925,401
5805,496,6,3,48775,5714,450
5806,290,5,2,32852,703,336
5807,863,7,3,31685,18211,400
5808,1092,8,6,27401,3941,303
5809,866,5,2,17475,29679,34
5810,936,3,5,43280,11112,406
5811,836,3,3,40612,6393,164
5812,632,1,4,34551,5969,115
5813,259,3,5,43143,26821,261
5814,88,6,5,14693,16340,250
5815,114,5,1,43427,27654,209
5816,887,4,1,17375,15661,255
5817,917,1,4,47979,3334,392
5818,45,6,4,4344,21281,50
5819,359,4,2,35388,10076,462
5820,800,4,3,25128,20404,147
5821,878,5,5,34745,19800,15
5822,858,1,3,4312,17158,425
5823,501,4,6,5392,5079,157
5824,34,3,4,39334,20668,348
5825,3,7,3,19474,14923,122
5826,281,4,5,45816,11155,445
5827,439,4,4,46745,19183,44
5828,865,1,4,36771,2436,101
5829,1030,6,2,37569,9500,342
5830,791,7,2,45611,17636,481
5831,953,7,2,12196,10151,310
5832,930,3,1,38611,24715,256
5833,395,1,5,44149,22510,158
5834,199,8,3,45345,5014,54
5835,515,5,2,33472,27523,52
5836,1026,5,5,41220,5975,304
5837,942,6,5,36241,14310,428
5838,769,1,2,22545,20578,492
5839,13,6,5,38973,21729,305
5840,670,4,4,35886,25591,238
5841,1018,1,5,45620,13023,99
5842,289,4,5,48167,27525,80
5843,422,3,1,35732,12508,122
5844,845,4,4,39733,556,383
5845,649,1,4,17695,4257,211
5846,746,2,5,46819,5011,202
5847,108,8,4,39113,8995,158
5848,373,3,1,8561,9494,374
5849,750,8,2,33933,9445,378
5850,341,6,4,16837,23547,385
5851,535,1,3,8883,11344,14
5852,682,4,1,38343,6513,237
5853,1062,5,5,38522,27786,233
5854,168,1,3,1933,6618,499
5855,749,6,2,39882,9011,233
5856,324,2,4,2606,28527,376
5857,494,4,4,25672,27684,349
5858,657,6,3,30762,22593,340
5859,82,4,6,34015,13247,83
5860,262,5,6,47995,25654,152
5861,852,5,1,8258,26405,496
5862,439,2,6,21238,13236,440
5863,459,3,5,45869,10890,190
5864,424,6,2,31812,22892,165
5865,579,2,2,8819,24883,90
5866,707,6,5,17604,12368,175
5867,42,5,5,6914,6603,237
5868,977,6,4,43626,6235,327
5869,479,1,3,1856,16707,169
5870,35,5,1,19148,19726,163
5871,525,6,2,6020,1234,335
5872,1018,8,6,20571,14760,318
5873,908,6,4,38647,18148,348
5874,119,3,4,2279,28391,163
5875,647,4,2,39372,2886,233
5876,991,6,6,18641,10468,473
5877,520,4,2,5528,28532,66
5878,73,3,2,25810,14593,269
5879,1074,3,6,42632,21431,290
5880,270,6,2,39864,10332,60
5881,725,8,2,42467,23822,265
5882,974,8,6,11714,16077,403
5883,993,1,3,41338,20304,156
5884,66,7,2,31455,6158,390
5885,965,5,4,47271,24068,355
5886,1056,2,5,28597,10360,148
5887,433,7,3,18608,12928,444
5888,674,1,3,2914,7661,373
5889,385,8,5,44594,20021,325
5890,825,6,3,5980,17480,295
5891,333,8,4,22088,14692,90
5892,450,3,2,27182,17926,97
5893,279,2,6,37915,6714,234
5894,802,1,3,7102,17919,407
5895,1079,1,5,49153,13283,318
5896,733,7,2,11799,20818,218
5897,505,3,3,25386,3594,173
5898,239,5,6,37029,23521,452
5899,1074,6,6,38203,4310,320
5900,485,2,5,12279,21366,482
5901,883,6,3,16338,26679,153
5902,103,5,5,38437,10485,83
5903,435,5,4,4593,23852,360
5904,520,6,3,21618,5790,382
5905,748,8,4,13005,7763,63
5906,522,5,3,18238,7780,447
5907,1073,5,4,27949,20051,324
5908,461,5,3,49816,21992,467
5909,1016,7,4,24918,22680,19
5910,57,4,3,18529,25774,32
5911,911,7,2,37910,7132,328
5912,1037,5,5,36612,15369,378
5913,506,1,4,39322,4505,210
5914,306,7,1,31494,11211,27
5915,488,7,3,2465,12821,309
5916,186,1,3,46117,17437,301
5917,310,4,2,14177,11954,216
5918,387,1,3,16258,27628,297
5919,721,1,2,41996,28545,415
5920,770,2,6,8483,3339,349
5921,725,1,1,19834,7880,388
5922,576,1,5,11164,6130,51
5923,938,4,6,34508,3965,396
5924,742,3,4,20064,23304,98
5925,1046,5,4,16473,26992,29
5926,506,5,6,21157,12076,287
5927,921,5,4,22194,27947,93
5928,93,4,1,29700,2473,389
5929,269,3,2,22674,15111,57
5930,792,8,4,13434,19453,259
5931,710,3,3,39027,7010,306
5932,1059,1,2,16390,15795,350
5933,325,5,4,27663,13154,185
5934,101,6,2,5496,9365,345
5935,666,2,4,11838,20669,430
5936,520,2,3,30545,25503,104
5937,650,2,2,33455,24865,395
5938,742,4,5,31088,18836,150
5939,314,2,6,42613,16712,359
5940,1088,7,5,30855,18961,28
5941,539,1,4,28965,21925,120
5942,493,2,2,9423,4756,475
5943,776,7,4,11284,10034,411
5944,900,7,4,13127,8743,384
5945,224,5,1,9198,19960,254
5946,596,7,1,32059,1411,285
5947,779,5,4,13252,15437,300
5948,577,6,3,31654,2621,396
5949,343,1,2,35144,11469,368
5950,642,7,4,9281,14851,126
5951,221,8,3,40393,27445,218
5952,806,6,3,20899,27133,462
5953,15,8,1,43173,27429,386
5954,328,8,1,36977,10020,336
5955,648,2,3,36994,7978,238
5956,770,1,4,28173,503,91
5957,922,4,3,4205,1878,378
5958,971,5,5,37873,4692,81
5959,884,1,1,21941,19544,282
5960,1065,2,5,45840,6056,210
5961,2,7,4,7903,14854,480
5962,542,1,3,26144,12265,293
5963,163,5,1,47213,11517,299
5964,231,8,6,18392,15388,239
5965,173,3,3,22943,4517,247
5966,912,8,5,17226,8849,59
5967,102,8,4,37778,10003,352
5968,31,8,4,48945,28364,332
5969,1053,8,3,24710,9715,28
5970,145,4,2,10778,3742,302
5971,749,5,5,28420,24949,104
5972,422,8,2,9798,9395,453
5973,999,3,3,49781,16838,398
5974,371,1,5,36085,16222,98
5975,731,1,2,42137,1767,251
5976,963,6,5,16714,29589,13
5977,817,6,6,12652,26876,169
5978,246,8,4,16906,9113,263
5979,427,1,6,39289,9569,179
5980,642,4,3,9319,17291,420
5981,853,1,6,3918,27900,87
5982,690,5,3,34546,27459,212
5983,251,8,4,33733,27817,447
5984,49,8,6,12314,21779,384
5985,245,6,5,38514,29653,242
5986,257,5,3,40936,16257,487
5987,251,6,5,44944,8401,101
5988,823,8,4,42860,14564,257
5989,646,4,3,29161,21465,11
5990,994,4,1,12546,1931,334
5991,204,5,5,1818,5388,59
5992,253,6,3,23260,13791,372
5993,10,7,6,37640,23099,275
5994,822,2,3,14791,1562,254
5995,858,7,6,16483,2596,29
5996,676,7,4,8028,18447,283
5997,441,2,5,44827,26674,59
5998,1066,3,6,3425,27846,369
5999,599,5,1,27939,18792,133
6000,5,7,3,18399,16340,444
6001,48,5,6,23443,24918,315
6002,1096,6,4,13599,28296,397
6003,343,3,3,41981,9701,485
6004,698,5,5,7593,28138,430
6005,582,4,1,41109,22182,159
6006,335,5,1,30636,12459,477
6007,639,3,2,2247,9584,219
6008,605,7,2,32705,5340,134
6009,159,1,4,9930,13307,252
6010,466,4,5,43992,25844,316
6011,780,3,3,13027,25081,202
6012,165,7,5,10857,17453,249
6013,579,2,4,23398,24114,79
6014,814,2,3,38576,27978,135
6015,887,1,5,28340,10983,316
6016,276,5,3,8667,17344,216
6017,811,2,6,37584,570,376
6018,553,5,4,42293,29242,352
6019,907,8,2,26614,6936,476
6020,204,8,1,14498,8003,286
6021,277,5,3,16922,3929,332
6022,519,4,4,23898,3372,91
6023,1008,4,1,30025,28520,306
6024,36,6,6,37793,18288,380
6025,109,7,1,42297,7272,394
6026,650,7,3,45176,18209,148
6027,183,7,4,7009,24929,136
6028,475,4,6,35311,19452,486
6029,863,8,4,45718,5418,409
6030,683,1,2,29108,2265,170
6031,909,5,6,14915,4309,247
6032,435,4,1,19908,1659,427
6033,451,5,1,11082,18422,358
6034,178,8,6,47584,2307,141
6035,909,4,1,49110,3166,154
6036,447,3,6,4780,2157,236
6037,581,6,1,17063,29375,403
6038,979,5,6,10339,22445,22
6039,1092,8,3,15032,25927,219
6040,215,5,3,5939,15808,96
6041,433,3,3,23596,12046,297
6042,893,2,3,17507,20315,215
6043,998,5,4,30508,17137,153
6044,624,7,3,46714,22671,259
6045,229,8,3,19105,21350,159
6046,154,1,1,24899,24760,206
6047,571,2,2,47330,17054,226
6048,635,1,2,43764,13294,124
6049,471,6,2,46676,12447,156
6050,43,7,6,20259,25217,412
6051,159,7,1,20459,27477,319
6052,854,6,4,4193,22535,307
6053,865,7,3,1919,6233,327
6054,755,5,5,38797,1439,333
6055,1001,8,4,21315,26819,153
6056,41,3,6,38484,23036,286
6057,7,3,6,41406,1170,422
6058,860,8,5,40525,16495,117
6059,881,1,3,30606,4614,172
6060,1092,5,4,6805,9350,54
6061,496,2,3,42536,15698,187
6062,269,3,1,40741,14798,185
6063,1058,4,4,29370,26490,125
6064,68,6,4,23690,24414,479
6065,223,6,3,15191,22390,459
6066,499,5,2,26002,17451,95
6067,19,4,3,39151,13765,248
6068,799,4,4,37680,13492,10
6069,292,4,2,41995,8338,246
6070,803,2,6,14202,20590,240
6071,588,5,4,7247,28250,323
6072,500,8,6,36541,16096,345
6073,677,4,5,47056,5165,275
6074,600,7,2,16301,9122,339
6075,687,3,5,20571,1752,444
6076,1028,4,4,24767,22007,213
6077,986,8,6,17678,19268,420
6078,552,2,1,33423,8554,300
6079,598,2,6,43232,12870,449
6080,1071,3,2,25853,26150,400
6081,66,1,6,23256,21396,460
6082,137,8,2,44493,12855,25
6083,701,3,2,34252,7629,230
6084,1001,3,4,11743,19150,442
6085,415,7,1,18158,24193,200
6086,688,6,1,32128,24795,445
